UKHSA_region,specimen_date,n,percent,sgtf,total,conf_low,conf_high
West Midlands,01/11/2021,2869,99.97,Cases with confirmed S-gene,2870,99.77401151,99.99818115
West Midlands,01/11/2021,1,0.03,Cases with confirmed SGTF,2870,0.001818847,0.225988487
West Midlands,02/11/2021,2178,99.86,Cases with confirmed S-gene,2181,99.56255485,99.96446866
West Midlands,02/11/2021,3,0.14,Cases with confirmed SGTF,2181,0.035531342,0.437445155
West Midlands,03/11/2021,2088,100,Cases with confirmed S-gene,2088,99.77105523,100
West Midlands,04/11/2021,1801,100,Cases with confirmed S-gene,1801,99.73465004,100
West Midlands,05/11/2021,1322,100,Cases with confirmed S-gene,1322,99.63878748,100
West Midlands,06/11/2021,1084,100,Cases with confirmed S-gene,1084,99.55976382,100
West Midlands,07/11/2021,1096,100,Cases with confirmed S-gene,1096,99.56456691,100
West Midlands,08/11/2021,1401,99.93,Cases with confirmed S-gene,1402,99.53806755,99.99627662
West Midlands,08/11/2021,1,0.07,Cases with confirmed SGTF,1402,0.003723375,0.461932447
West Midlands,09/11/2021,1184,99.92,Cases with confirmed S-gene,1185,99.45376618,99.99559477
West Midlands,09/11/2021,1,0.08,Cases with confirmed SGTF,1185,0.004405233,0.546233825
West Midlands,10/11/2021,1161,100,Cases with confirmed S-gene,1161,99.58886387,100
West Midlands,11/11/2021,1270,100,Cases with confirmed S-gene,1270,99.62404277,100
West Midlands,12/11/2021,1306,100,Cases with confirmed S-gene,1306,99.63437534,100
West Midlands,13/11/2021,1269,100,Cases with confirmed S-gene,1269,99.62374741,100
West Midlands,14/11/2021,904,100,Cases with confirmed S-gene,904,99.4724812,100
West Midlands,15/11/2021,2421,99.92,Cases with confirmed S-gene,2423,99.66766242,99.98570165
West Midlands,15/11/2021,2,0.08,Cases with confirmed SGTF,2423,0.014298353,0.332337579
West Midlands,16/11/2021,2883,100,Cases with confirmed S-gene,2883,99.83410283,100
West Midlands,17/11/2021,2008,99.95,Cases with confirmed S-gene,2009,99.67735458,99.99740163
West Midlands,17/11/2021,1,0.05,Cases with confirmed SGTF,2009,0.00259837,0.322645425
West Midlands,18/11/2021,2438,100,Cases with confirmed S-gene,2438,99.80387033,100
West Midlands,19/11/2021,2563,99.96,Cases with confirmed S-gene,2564,99.74708359,99.99796408
West Midlands,19/11/2021,1,0.04,Cases with confirmed SGTF,2564,0.002035921,0.252916407
West Midlands,20/11/2021,2106,99.91,Cases with confirmed S-gene,2108,99.61810092,99.98356481
West Midlands,20/11/2021,2,0.09,Cases with confirmed SGTF,2108,0.016435186,0.381899076
West Midlands,21/11/2021,2239,99.87,Cases with confirmed S-gene,2242,99.57443327,99.96543557
West Midlands,21/11/2021,3,0.13,Cases with confirmed SGTF,2242,0.034564435,0.42556673
West Midlands,22/11/2021,3035,99.97,Cases with confirmed S-gene,3036,99.78635144,99.9982806
West Midlands,22/11/2021,1,0.03,Cases with confirmed SGTF,3036,0.001719396,0.213648564
West Midlands,23/11/2021,2291,100,Cases with confirmed S-gene,2291,99.79130714,100
West Midlands,24/11/2021,2001,99.9,Cases with confirmed S-gene,2003,99.59812366,99.98270317
West Midlands,24/11/2021,2,0.1,Cases with confirmed SGTF,2003,0.017296834,0.401876345
West Midlands,25/11/2021,2099,99.95,Cases with confirmed S-gene,2100,99.69130891,99.99751423
West Midlands,25/11/2021,1,0.05,Cases with confirmed SGTF,2100,0.002485771,0.308691093
West Midlands,26/11/2021,1751,99.83,Cases with confirmed S-gene,1754,99.45633048,99.95581677
West Midlands,26/11/2021,3,0.17,Cases with confirmed SGTF,1754,0.044183233,0.543669517
West Midlands,27/11/2021,1180,99.75,Cases with confirmed S-gene,1183,99.19489816,99.93448343
West Midlands,27/11/2021,3,0.25,Cases with confirmed SGTF,1183,0.065516572,0.805101843
West Midlands,28/11/2021,1570,99.94,Cases with confirmed S-gene,1571,99.58763178,99.99667718
West Midlands,28/11/2021,1,0.06,Cases with confirmed SGTF,1571,0.003322823,0.412368223
West Midlands,29/11/2021,3177,99.81,Cases with confirmed S-gene,3183,99.56793127,99.92335025
West Midlands,29/11/2021,6,0.19,Cases with confirmed SGTF,3183,0.076649749,0.432068731
West Midlands,30/11/2021,3063,99.8,Cases with confirmed S-gene,3069,99.55190762,99.92050217
West Midlands,30/11/2021,6,0.2,Cases with confirmed SGTF,3069,0.079497827,0.448092379
West Midlands,01/12/2021,2984,99.77,Cases with confirmed S-gene,2991,99.4952895,99.89740962
West Midlands,01/12/2021,7,0.23,Cases with confirmed SGTF,2991,0.102590384,0.5047105
West Midlands,02/12/2021,2786,99.75,Cases with confirmed S-gene,2793,99.45957503,99.89013396
West Midlands,02/12/2021,7,0.25,Cases with confirmed SGTF,2793,0.109866041,0.54042497
West Midlands,03/12/2021,1946,99.64,Cases with confirmed S-gene,1953,99.22773984,99.84285307
West Midlands,03/12/2021,7,0.36,Cases with confirmed SGTF,1953,0.157146929,0.772260157
West Midlands,04/12/2021,792,99.37,Cases with confirmed S-gene,797,98.45315663,99.76880985
West Midlands,04/12/2021,5,0.63,Cases with confirmed SGTF,797,0.231190146,1.546843374
West Midlands,05/12/2021,1120,99.12,Cases with confirmed S-gene,1130,98.3218533,99.54967561
West Midlands,05/12/2021,10,0.88,Cases with confirmed SGTF,1130,0.450324395,1.6781467
West Midlands,06/12/2021,1825,98.81,Cases with confirmed S-gene,1847,98.17064977,99.23365169
West Midlands,06/12/2021,22,1.19,Cases with confirmed SGTF,1847,0.766348308,1.829350232
West Midlands,07/12/2021,1588,97.6,Cases with confirmed S-gene,1627,96.704822,98.26766216
West Midlands,07/12/2021,39,2.4,Cases with confirmed SGTF,1627,1.732337844,3.295177999
West Midlands,08/12/2021,1584,94.12,Cases with confirmed S-gene,1683,92.85756204,95.17150974
West Midlands,08/12/2021,99,5.88,Cases with confirmed SGTF,1683,4.828490261,7.142437961
West Midlands,09/12/2021,1546,91.81,Cases with confirmed S-gene,1684,90.36632219,93.04953842
West Midlands,09/12/2021,138,8.19,Cases with confirmed SGTF,1684,6.950461584,9.633677809
West Midlands,10/12/2021,2472,88.67,Cases with confirmed S-gene,2788,87.4166667,89.80672993
West Midlands,10/12/2021,316,11.33,Cases with confirmed SGTF,2788,10.19327007,12.5833333
West Midlands,11/12/2021,2044,84.92,Cases with confirmed S-gene,2407,83.41221256,86.3128651
West Midlands,11/12/2021,363,15.08,Cases with confirmed SGTF,2407,13.6871349,16.58778744
West Midlands,12/12/2021,1830,77.97,Cases with confirmed S-gene,2347,76.22839258,79.62278878
West Midlands,12/12/2021,517,22.03,Cases with confirmed SGTF,2347,20.37721122,23.77160742
West Midlands,13/12/2021,1980,69.33,Cases with confirmed S-gene,2856,67.59375242,71.00924905
West Midlands,13/12/2021,876,30.67,Cases with confirmed SGTF,2856,28.99075095,32.40624758
West Midlands,14/12/2021,1841,54.71,Cases with confirmed S-gene,3365,53.0090828,56.40058544
West Midlands,14/12/2021,1524,45.29,Cases with confirmed SGTF,3365,43.59941456,46.9909172
West Midlands,15/12/2021,1716,43.76,Cases with confirmed S-gene,3921,42.20570701,45.3352912
West Midlands,15/12/2021,2205,56.24,Cases with confirmed SGTF,3921,54.6647088,57.79429299
West Midlands,16/12/2021,1419,39.68,Cases with confirmed S-gene,3576,38.07573594,41.30901895
West Midlands,16/12/2021,2157,60.32,Cases with confirmed SGTF,3576,58.69098105,61.92426406
West Midlands,17/12/2021,1578,37.96,Cases with confirmed S-gene,4157,36.48467473,39.45787267
West Midlands,17/12/2021,2579,62.04,Cases with confirmed SGTF,4157,60.54212733,63.51532527
West Midlands,18/12/2021,1255,32.61,Cases with confirmed S-gene,3849,31.1301009,34.11663197
West Midlands,18/12/2021,2594,67.39,Cases with confirmed SGTF,3849,65.88336803,68.8698991
West Midlands,19/12/2021,997,28.04,Cases with confirmed S-gene,3556,26.57126115,29.55083142
West Midlands,19/12/2021,2559,71.96,Cases with confirmed SGTF,3556,70.44916858,73.42873885
West Midlands,20/12/2021,1075,21.77,Cases with confirmed S-gene,4939,20.62696499,22.94838631
West Midlands,20/12/2021,3864,78.23,Cases with confirmed SGTF,4939,77.05161369,79.37303501
West Midlands,21/12/2021,599,14.76,Cases with confirmed S-gene,4057,13.6943996,15.90222479
West Midlands,21/12/2021,3458,85.24,Cases with confirmed SGTF,4057,84.09777521,86.3056004
Yorkshire and Humber,01/11/2021,3239,99.94,Cases with confirmed S-gene,3241,99.75143164,99.98931067
Yorkshire and Humber,01/11/2021,2,0.06,Cases with confirmed SGTF,3241,0.010689333,0.248568361
Yorkshire and Humber,02/11/2021,2641,99.85,Cases with confirmed S-gene,2645,99.58482044,99.95154416
Yorkshire and Humber,02/11/2021,4,0.15,Cases with confirmed SGTF,2645,0.048455836,0.415179561
Yorkshire and Humber,03/11/2021,2570,99.88,Cases with confirmed S-gene,2573,99.62908543,99.96988276
Yorkshire and Humber,03/11/2021,3,0.12,Cases with confirmed SGTF,2573,0.030117236,0.370914569
Yorkshire and Humber,04/11/2021,2297,99.87,Cases with confirmed S-gene,2300,99.58514428,99.96630734
Yorkshire and Humber,04/11/2021,3,0.13,Cases with confirmed SGTF,2300,0.033692655,0.414855718
Yorkshire and Humber,05/11/2021,2078,99.9,Cases with confirmed S-gene,2080,99.61297046,99.98334355
Yorkshire and Humber,05/11/2021,2,0.1,Cases with confirmed SGTF,2080,0.016656452,0.387029539
Yorkshire and Humber,06/11/2021,1782,100,Cases with confirmed S-gene,1782,99.73182698,100
Yorkshire and Humber,07/11/2021,1778,100,Cases with confirmed S-gene,1778,99.73122498,100
Yorkshire and Humber,08/11/2021,2706,99.93,Cases with confirmed S-gene,2708,99.70258404,99.98720658
Yorkshire and Humber,08/11/2021,2,0.07,Cases with confirmed SGTF,2708,0.012793421,0.297415957
Yorkshire and Humber,09/11/2021,2781,99.96,Cases with confirmed S-gene,2782,99.76687348,99.99812362
Yorkshire and Humber,09/11/2021,1,0.04,Cases with confirmed SGTF,2782,0.001876382,0.233126523
Yorkshire and Humber,10/11/2021,2648,100,Cases with confirmed S-gene,2648,99.81940164,100
Yorkshire and Humber,11/11/2021,2594,100,Cases with confirmed S-gene,2594,99.8156477,100
Yorkshire and Humber,12/11/2021,2562,99.96,Cases with confirmed S-gene,2563,99.74698507,99.99796328
Yorkshire and Humber,12/11/2021,1,0.04,Cases with confirmed SGTF,2563,0.002036715,0.253014931
Yorkshire and Humber,13/11/2021,2086,99.95,Cases with confirmed S-gene,2087,99.68938979,99.99749874
Yorkshire and Humber,13/11/2021,1,0.05,Cases with confirmed SGTF,2087,0.002501256,0.310610209
Yorkshire and Humber,14/11/2021,2154,100,Cases with confirmed S-gene,2154,99.77805763,100
Yorkshire and Humber,15/11/2021,3261,100,Cases with confirmed S-gene,3261,99.85330998,100
Yorkshire and Humber,16/11/2021,2875,99.97,Cases with confirmed S-gene,2876,99.77448231,99.99818495
Yorkshire and Humber,16/11/2021,1,0.03,Cases with confirmed SGTF,2876,0.001815053,0.225517687
Yorkshire and Humber,17/11/2021,2809,100,Cases with confirmed S-gene,2809,99.82973848,100
Yorkshire and Humber,18/11/2021,2808,99.93,Cases with confirmed S-gene,2810,99.71336362,99.987671
Yorkshire and Humber,18/11/2021,2,0.07,Cases with confirmed SGTF,2810,0.012328998,0.286636383
Yorkshire and Humber,19/11/2021,2514,99.96,Cases with confirmed S-gene,2515,99.74216394,99.99792441
Yorkshire and Humber,19/11/2021,1,0.04,Cases with confirmed SGTF,2515,0.002075587,0.257836064
Yorkshire and Humber,20/11/2021,2032,99.95,Cases with confirmed S-gene,2033,99.68115588,99.99743231
Yorkshire and Humber,20/11/2021,1,0.05,Cases with confirmed SGTF,2033,0.002567695,0.318844116
Yorkshire and Humber,21/11/2021,1991,99.95,Cases with confirmed S-gene,1992,99.67460667,99.99737946
Yorkshire and Humber,21/11/2021,1,0.05,Cases with confirmed SGTF,1992,0.002620545,0.325393326
Yorkshire and Humber,22/11/2021,2923,99.9,Cases with confirmed S-gene,2926,99.67376572,99.97351669
Yorkshire and Humber,22/11/2021,3,0.1,Cases with confirmed SGTF,2926,0.026483309,0.326234275
Yorkshire and Humber,23/11/2021,2760,99.96,Cases with confirmed S-gene,2761,99.76510293,99.99810935
Yorkshire and Humber,23/11/2021,1,0.04,Cases with confirmed SGTF,2761,0.001890654,0.234897067
Yorkshire and Humber,24/11/2021,2632,99.89,Cases with confirmed S-gene,2635,99.63779816,99.97059152
Yorkshire and Humber,24/11/2021,3,0.11,Cases with confirmed SGTF,2635,0.029408485,0.362201843
Yorkshire and Humber,25/11/2021,2446,99.92,Cases with confirmed S-gene,2448,99.67105051,99.98584768
Yorkshire and Humber,25/11/2021,2,0.08,Cases with confirmed SGTF,2448,0.01415232,0.328949493
Yorkshire and Humber,26/11/2021,2203,99.95,Cases with confirmed S-gene,2204,99.70584832,99.99763153
Yorkshire and Humber,26/11/2021,1,0.05,Cases with confirmed SGTF,2204,0.002368473,0.294151682
Yorkshire and Humber,27/11/2021,1473,99.93,Cases with confirmed S-gene,1474,99.56056945,99.9964585
Yorkshire and Humber,27/11/2021,1,0.07,Cases with confirmed SGTF,1474,0.003541496,0.439430549
Yorkshire and Humber,28/11/2021,1864,99.95,Cases with confirmed S-gene,1865,99.65249664,99.997201
Yorkshire and Humber,28/11/2021,1,0.05,Cases with confirmed SGTF,1865,0.002798999,0.347503358
Yorkshire and Humber,29/11/2021,3183,100,Cases with confirmed S-gene,3183,99.8497197,100
Yorkshire and Humber,30/11/2021,3090,99.87,Cases with confirmed S-gene,3094,99.64498136,99.95857741
Yorkshire and Humber,30/11/2021,4,0.13,Cases with confirmed SGTF,3094,0.041422593,0.355018639
Yorkshire and Humber,01/12/2021,2904,99.83,Cases with confirmed S-gene,2909,99.57435351,99.93670377
Yorkshire and Humber,01/12/2021,5,0.17,Cases with confirmed SGTF,2909,0.063296233,0.42564649
Yorkshire and Humber,02/12/2021,2725,99.85,Cases with confirmed S-gene,2729,99.59757829,99.95303598
Yorkshire and Humber,02/12/2021,4,0.15,Cases with confirmed SGTF,2729,0.046964015,0.402421706
Yorkshire and Humber,03/12/2021,2369,99.79,Cases with confirmed S-gene,2374,99.47862365,99.92243481
Yorkshire and Humber,03/12/2021,5,0.21,Cases with confirmed SGTF,2374,0.077565191,0.521376354
Yorkshire and Humber,04/12/2021,1888,99.84,Cases with confirmed S-gene,1891,99.49562624,99.95901846
Yorkshire and Humber,04/12/2021,3,0.16,Cases with confirmed SGTF,1891,0.040981535,0.504373761
Yorkshire and Humber,05/12/2021,1936,99.33,Cases with confirmed S-gene,1949,98.82992523,99.62867508
Yorkshire and Humber,05/12/2021,13,0.67,Cases with confirmed SGTF,1949,0.371324924,1.170074774
Yorkshire and Humber,06/12/2021,2858,99.24,Cases with confirmed S-gene,2880,98.82523502,99.5088064
Yorkshire and Humber,06/12/2021,22,0.76,Cases with confirmed SGTF,2880,0.491193598,1.174764982
Yorkshire and Humber,07/12/2021,2574,97.69,Cases with confirmed S-gene,2635,97.01643042,98.21020324
Yorkshire and Humber,07/12/2021,61,2.31,Cases with confirmed SGTF,2635,1.789796759,2.983569577
Yorkshire and Humber,08/12/2021,2613,96.28,Cases with confirmed S-gene,2714,95.47843225,96.9444889
Yorkshire and Humber,08/12/2021,101,3.72,Cases with confirmed SGTF,2714,3.055511095,4.521567747
Yorkshire and Humber,09/12/2021,2513,94.65,Cases with confirmed S-gene,2655,93.70922092,95.46212746
Yorkshire and Humber,09/12/2021,142,5.35,Cases with confirmed SGTF,2655,4.537872535,6.290779078
Yorkshire and Humber,10/12/2021,2051,92.68,Cases with confirmed S-gene,2213,91.49477997,93.71347619
Yorkshire and Humber,10/12/2021,162,7.32,Cases with confirmed SGTF,2213,6.286523806,8.505220033
Yorkshire and Humber,11/12/2021,1838,88.79,Cases with confirmed S-gene,2070,87.33542177,90.10285792
Yorkshire and Humber,11/12/2021,232,11.21,Cases with confirmed SGTF,2070,9.897142081,12.66457823
Yorkshire and Humber,12/12/2021,1763,83.16,Cases with confirmed S-gene,2120,81.48332349,84.71570162
Yorkshire and Humber,12/12/2021,357,16.84,Cases with confirmed SGTF,2120,15.28429838,18.51667651
Yorkshire and Humber,13/12/2021,2435,73.88,Cases with confirmed S-gene,3296,72.33506488,75.36363453
Yorkshire and Humber,13/12/2021,861,26.12,Cases with confirmed SGTF,3296,24.63636547,27.66493512
Yorkshire and Humber,14/12/2021,2203,56.43,Cases with confirmed S-gene,3904,54.85548581,57.99037654
Yorkshire and Humber,14/12/2021,1701,43.57,Cases with confirmed SGTF,3904,42.00962346,45.14451419
Yorkshire and Humber,15/12/2021,2324,47.56,Cases with confirmed S-gene,4886,46.15640654,48.97638794
Yorkshire and Humber,15/12/2021,2562,52.44,Cases with confirmed SGTF,4886,51.02361206,53.84359346
Yorkshire and Humber,16/12/2021,1981,44.6,Cases with confirmed S-gene,4442,43.12934304,46.0741225
Yorkshire and Humber,16/12/2021,2461,55.4,Cases with confirmed SGTF,4442,53.9258775,56.87065696
Yorkshire and Humber,17/12/2021,1554,40.34,Cases with confirmed S-gene,3852,38.790914,41.913848
Yorkshire and Humber,17/12/2021,2298,59.66,Cases with confirmed SGTF,3852,58.086152,61.209086
Yorkshire and Humber,18/12/2021,1256,34.92,Cases with confirmed S-gene,3597,33.36320677,36.50523428
Yorkshire and Humber,18/12/2021,2341,65.08,Cases with confirmed SGTF,3597,63.49476572,66.63679323
Yorkshire and Humber,19/12/2021,1016,29.62,Cases with confirmed S-gene,3430,28.10213399,31.18587945
Yorkshire and Humber,19/12/2021,2414,70.38,Cases with confirmed SGTF,3430,68.81412055,71.89786601
Yorkshire and Humber,20/12/2021,1118,22.54,Cases with confirmed S-gene,4961,21.38474439,23.72968189
Yorkshire and Humber,20/12/2021,3843,77.46,Cases with confirmed SGTF,4961,76.27031811,78.61525561
Yorkshire and Humber,21/12/2021,229,16.28,Cases with confirmed S-gene,1407,14.40543346,18.33311934
Yorkshire and Humber,21/12/2021,1178,83.72,Cases with confirmed SGTF,1407,81.66688066,85.59456654
