UKHSA_region,specimen_date,n,percent,sgtf,total,conf_low,conf_high
West Midlands,11/11/2021,1270,100,Cases with confirmed S-gene,1270,99.62404277,100
West Midlands,12/11/2021,1306,100,Cases with confirmed S-gene,1306,99.63437534,100
West Midlands,13/11/2021,1269,100,Cases with confirmed S-gene,1269,99.62374741,100
West Midlands,14/11/2021,904,100,Cases with confirmed S-gene,904,99.4724812,100
West Midlands,15/11/2021,2421,99.92,Cases with confirmed S-gene,2423,99.66766242,99.98570165
West Midlands,15/11/2021,2,0.08,Cases with confirmed SGTF,2423,0.014298353,0.332337579
West Midlands,16/11/2021,2883,100,Cases with confirmed S-gene,2883,99.83410283,100
West Midlands,17/11/2021,2008,99.95,Cases with confirmed S-gene,2009,99.67735458,99.99740163
West Midlands,17/11/2021,1,0.05,Cases with confirmed SGTF,2009,0.00259837,0.322645425
West Midlands,18/11/2021,2438,100,Cases with confirmed S-gene,2438,99.80387033,100
West Midlands,19/11/2021,2563,99.96,Cases with confirmed S-gene,2564,99.74708359,99.99796408
West Midlands,19/11/2021,1,0.04,Cases with confirmed SGTF,2564,0.002035921,0.252916407
West Midlands,20/11/2021,2106,99.91,Cases with confirmed S-gene,2108,99.61810092,99.98356481
West Midlands,20/11/2021,2,0.09,Cases with confirmed SGTF,2108,0.016435186,0.381899076
West Midlands,21/11/2021,2239,99.87,Cases with confirmed S-gene,2242,99.57443327,99.96543557
West Midlands,21/11/2021,3,0.13,Cases with confirmed SGTF,2242,0.034564435,0.42556673
West Midlands,22/11/2021,3035,99.97,Cases with confirmed S-gene,3036,99.78635144,99.9982806
West Midlands,22/11/2021,1,0.03,Cases with confirmed SGTF,3036,0.001719396,0.213648564
West Midlands,23/11/2021,2291,100,Cases with confirmed S-gene,2291,99.79130714,100
West Midlands,24/11/2021,2001,99.9,Cases with confirmed S-gene,2003,99.59812366,99.98270317
West Midlands,24/11/2021,2,0.1,Cases with confirmed SGTF,2003,0.017296834,0.401876345
West Midlands,25/11/2021,2099,99.95,Cases with confirmed S-gene,2100,99.69130891,99.99751423
West Midlands,25/11/2021,1,0.05,Cases with confirmed SGTF,2100,0.002485771,0.308691093
West Midlands,26/11/2021,1752,99.83,Cases with confirmed S-gene,1755,99.45663948,99.95584195
West Midlands,26/11/2021,3,0.17,Cases with confirmed SGTF,1755,0.044158052,0.543360516
West Midlands,27/11/2021,1180,99.75,Cases with confirmed S-gene,1183,99.19489816,99.93448343
West Midlands,27/11/2021,3,0.25,Cases with confirmed SGTF,1183,0.065516572,0.805101843
West Midlands,28/11/2021,1570,99.94,Cases with confirmed S-gene,1571,99.58763178,99.99667718
West Midlands,28/11/2021,1,0.06,Cases with confirmed SGTF,1571,0.003322823,0.412368223
West Midlands,29/11/2021,3177,99.81,Cases with confirmed S-gene,3183,99.56793127,99.92335025
West Midlands,29/11/2021,6,0.19,Cases with confirmed SGTF,3183,0.076649749,0.432068731
West Midlands,30/11/2021,3063,99.8,Cases with confirmed S-gene,3069,99.55190762,99.92050217
West Midlands,30/11/2021,6,0.2,Cases with confirmed SGTF,3069,0.079497827,0.448092379
West Midlands,01/12/2021,2984,99.77,Cases with confirmed S-gene,2991,99.4952895,99.89740962
West Midlands,01/12/2021,7,0.23,Cases with confirmed SGTF,2991,0.102590384,0.5047105
West Midlands,02/12/2021,2786,99.75,Cases with confirmed S-gene,2793,99.45957503,99.89013396
West Midlands,02/12/2021,7,0.25,Cases with confirmed SGTF,2793,0.109866041,0.54042497
West Midlands,03/12/2021,1946,99.64,Cases with confirmed S-gene,1953,99.22773984,99.84285307
West Midlands,03/12/2021,7,0.36,Cases with confirmed SGTF,1953,0.157146929,0.772260157
West Midlands,04/12/2021,792,99.37,Cases with confirmed S-gene,797,98.45315663,99.76880985
West Midlands,04/12/2021,5,0.63,Cases with confirmed SGTF,797,0.231190146,1.546843374
West Midlands,05/12/2021,1120,99.12,Cases with confirmed S-gene,1130,98.3218533,99.54967561
West Midlands,05/12/2021,10,0.88,Cases with confirmed SGTF,1130,0.450324395,1.6781467
West Midlands,06/12/2021,1826,98.86,Cases with confirmed S-gene,1847,98.23552869,99.27657813
West Midlands,06/12/2021,21,1.14,Cases with confirmed SGTF,1847,0.723421875,1.764471314
West Midlands,07/12/2021,1588,97.6,Cases with confirmed S-gene,1627,96.704822,98.26766216
West Midlands,07/12/2021,39,2.4,Cases with confirmed SGTF,1627,1.732337844,3.295177999
West Midlands,08/12/2021,1584,94.12,Cases with confirmed S-gene,1683,92.85756204,95.17150974
West Midlands,08/12/2021,99,5.88,Cases with confirmed SGTF,1683,4.828490261,7.142437961
West Midlands,09/12/2021,1546,91.81,Cases with confirmed S-gene,1684,90.36632219,93.04953842
West Midlands,09/12/2021,138,8.19,Cases with confirmed SGTF,1684,6.950461584,9.633677809
West Midlands,10/12/2021,2472,88.7,Cases with confirmed S-gene,2787,87.44963571,89.83725909
West Midlands,10/12/2021,315,11.3,Cases with confirmed SGTF,2787,10.16274091,12.55036429
West Midlands,11/12/2021,2044,84.92,Cases with confirmed S-gene,2407,83.41221256,86.3128651
West Midlands,11/12/2021,363,15.08,Cases with confirmed SGTF,2407,13.6871349,16.58778744
West Midlands,12/12/2021,1829,77.96,Cases with confirmed S-gene,2346,76.2183772,79.61401648
West Midlands,12/12/2021,517,22.04,Cases with confirmed SGTF,2346,20.38598352,23.7816228
West Midlands,13/12/2021,1980,69.33,Cases with confirmed S-gene,2856,67.59375242,71.00924905
West Midlands,13/12/2021,876,30.67,Cases with confirmed SGTF,2856,28.99075095,32.40624758
West Midlands,14/12/2021,1839,54.68,Cases with confirmed S-gene,3363,52.98158269,56.37427282
West Midlands,14/12/2021,1524,45.32,Cases with confirmed SGTF,3363,43.62572718,47.01841731
West Midlands,15/12/2021,1707,43.75,Cases with confirmed S-gene,3902,42.18444192,45.32155257
West Midlands,15/12/2021,2195,56.25,Cases with confirmed SGTF,3902,54.67844743,57.81555808
West Midlands,16/12/2021,1384,39.58,Cases with confirmed S-gene,3497,37.95411128,41.22252531
West Midlands,16/12/2021,2113,60.42,Cases with confirmed SGTF,3497,58.77747469,62.04588872
West Midlands,17/12/2021,1516,37.72,Cases with confirmed S-gene,4019,36.22240912,39.24288868
West Midlands,17/12/2021,2503,62.28,Cases with confirmed SGTF,4019,60.75711132,63.77759088
West Midlands,18/12/2021,1175,32.37,Cases with confirmed S-gene,3630,30.85282012,33.92308539
West Midlands,18/12/2021,2455,67.63,Cases with confirmed SGTF,3630,66.07691461,69.14717988
West Midlands,19/12/2021,997,28.06,Cases with confirmed S-gene,3553,26.59391497,29.57551308
West Midlands,19/12/2021,2556,71.94,Cases with confirmed SGTF,3553,70.42448692,73.40608503
West Midlands,20/12/2021,539,21.84,Cases with confirmed S-gene,2468,20.23429281,23.53341385
West Midlands,20/12/2021,1929,78.16,Cases with confirmed SGTF,2468,76.46658615,79.76570719
Yorkshire and Humber,01/11/2021,3239,99.94,Cases with confirmed S-gene,3241,99.75143164,99.98931067
Yorkshire and Humber,01/11/2021,2,0.06,Cases with confirmed SGTF,3241,0.010689333,0.248568361
Yorkshire and Humber,02/11/2021,2641,99.85,Cases with confirmed S-gene,2645,99.58482044,99.95154416
Yorkshire and Humber,02/11/2021,4,0.15,Cases with confirmed SGTF,2645,0.048455836,0.415179561
Yorkshire and Humber,03/11/2021,2570,99.88,Cases with confirmed S-gene,2573,99.62908543,99.96988276
Yorkshire and Humber,03/11/2021,3,0.12,Cases with confirmed SGTF,2573,0.030117236,0.370914569
Yorkshire and Humber,04/11/2021,2297,99.87,Cases with confirmed S-gene,2300,99.58514428,99.96630734
Yorkshire and Humber,04/11/2021,3,0.13,Cases with confirmed SGTF,2300,0.033692655,0.414855718
Yorkshire and Humber,05/11/2021,2078,99.9,Cases with confirmed S-gene,2080,99.61297046,99.98334355
Yorkshire and Humber,05/11/2021,2,0.1,Cases with confirmed SGTF,2080,0.016656452,0.387029539
Yorkshire and Humber,06/11/2021,1782,100,Cases with confirmed S-gene,1782,99.73182698,100
Yorkshire and Humber,07/11/2021,1778,100,Cases with confirmed S-gene,1778,99.73122498,100
Yorkshire and Humber,08/11/2021,2706,99.93,Cases with confirmed S-gene,2708,99.70258404,99.98720658
Yorkshire and Humber,08/11/2021,2,0.07,Cases with confirmed SGTF,2708,0.012793421,0.297415957
Yorkshire and Humber,09/11/2021,2781,99.96,Cases with confirmed S-gene,2782,99.76687348,99.99812362
Yorkshire and Humber,09/11/2021,1,0.04,Cases with confirmed SGTF,2782,0.001876382,0.233126523
Yorkshire and Humber,10/11/2021,2648,100,Cases with confirmed S-gene,2648,99.81940164,100
Yorkshire and Humber,11/11/2021,2594,100,Cases with confirmed S-gene,2594,99.8156477,100
Yorkshire and Humber,12/11/2021,2562,99.96,Cases with confirmed S-gene,2563,99.74698507,99.99796328
Yorkshire and Humber,12/11/2021,1,0.04,Cases with confirmed SGTF,2563,0.002036715,0.253014931
Yorkshire and Humber,13/11/2021,2086,99.95,Cases with confirmed S-gene,2087,99.68938979,99.99749874
Yorkshire and Humber,13/11/2021,1,0.05,Cases with confirmed SGTF,2087,0.002501256,0.310610209
Yorkshire and Humber,14/11/2021,2154,100,Cases with confirmed S-gene,2154,99.77805763,100
Yorkshire and Humber,15/11/2021,3261,100,Cases with confirmed S-gene,3261,99.85330998,100
Yorkshire and Humber,16/11/2021,2875,99.97,Cases with confirmed S-gene,2876,99.77448231,99.99818495
Yorkshire and Humber,16/11/2021,1,0.03,Cases with confirmed SGTF,2876,0.001815053,0.225517687
Yorkshire and Humber,17/11/2021,2809,100,Cases with confirmed S-gene,2809,99.82973848,100
Yorkshire and Humber,18/11/2021,2808,99.93,Cases with confirmed S-gene,2810,99.71336362,99.987671
Yorkshire and Humber,18/11/2021,2,0.07,Cases with confirmed SGTF,2810,0.012328998,0.286636383
Yorkshire and Humber,19/11/2021,2514,99.96,Cases with confirmed S-gene,2515,99.74216394,99.99792441
Yorkshire and Humber,19/11/2021,1,0.04,Cases with confirmed SGTF,2515,0.002075587,0.257836064
Yorkshire and Humber,20/11/2021,2032,99.95,Cases with confirmed S-gene,2033,99.68115588,99.99743231
Yorkshire and Humber,20/11/2021,1,0.05,Cases with confirmed SGTF,2033,0.002567695,0.318844116
Yorkshire and Humber,21/11/2021,1991,99.95,Cases with confirmed S-gene,1992,99.67460667,99.99737946
Yorkshire and Humber,21/11/2021,1,0.05,Cases with confirmed SGTF,1992,0.002620545,0.325393326
Yorkshire and Humber,22/11/2021,2922,99.9,Cases with confirmed S-gene,2925,99.67365436,99.97350764
Yorkshire and Humber,22/11/2021,3,0.1,Cases with confirmed SGTF,2925,0.026492365,0.326345639
Yorkshire and Humber,23/11/2021,2760,99.96,Cases with confirmed S-gene,2761,99.76510293,99.99810935
Yorkshire and Humber,23/11/2021,1,0.04,Cases with confirmed SGTF,2761,0.001890654,0.234897067
Yorkshire and Humber,24/11/2021,2632,99.89,Cases with confirmed S-gene,2635,99.63779816,99.97059152
Yorkshire and Humber,24/11/2021,3,0.11,Cases with confirmed SGTF,2635,0.029408485,0.362201843
Yorkshire and Humber,25/11/2021,2446,99.92,Cases with confirmed S-gene,2448,99.67105051,99.98584768
Yorkshire and Humber,25/11/2021,2,0.08,Cases with confirmed SGTF,2448,0.01415232,0.328949493
Yorkshire and Humber,26/11/2021,2203,99.95,Cases with confirmed S-gene,2204,99.70584832,99.99763153
Yorkshire and Humber,26/11/2021,1,0.05,Cases with confirmed SGTF,2204,0.002368473,0.294151682
Yorkshire and Humber,27/11/2021,1473,99.93,Cases with confirmed S-gene,1474,99.56056945,99.9964585
Yorkshire and Humber,27/11/2021,1,0.07,Cases with confirmed SGTF,1474,0.003541496,0.439430549
Yorkshire and Humber,28/11/2021,1864,99.95,Cases with confirmed S-gene,1865,99.65249664,99.997201
Yorkshire and Humber,28/11/2021,1,0.05,Cases with confirmed SGTF,1865,0.002798999,0.347503358
Yorkshire and Humber,29/11/2021,3183,100,Cases with confirmed S-gene,3183,99.8497197,100
Yorkshire and Humber,30/11/2021,3090,99.87,Cases with confirmed S-gene,3094,99.64498136,99.95857741
Yorkshire and Humber,30/11/2021,4,0.13,Cases with confirmed SGTF,3094,0.041422593,0.355018639
Yorkshire and Humber,01/12/2021,2905,99.83,Cases with confirmed S-gene,2910,99.57449954,99.93672552
Yorkshire and Humber,01/12/2021,5,0.17,Cases with confirmed SGTF,2910,0.063274476,0.42550046
Yorkshire and Humber,02/12/2021,2725,99.85,Cases with confirmed S-gene,2729,99.59757829,99.95303598
Yorkshire and Humber,02/12/2021,4,0.15,Cases with confirmed SGTF,2729,0.046964015,0.402421706
Yorkshire and Humber,03/12/2021,2369,99.79,Cases with confirmed S-gene,2374,99.47862365,99.92243481
Yorkshire and Humber,03/12/2021,5,0.21,Cases with confirmed SGTF,2374,0.077565191,0.521376354
Yorkshire and Humber,04/12/2021,1888,99.84,Cases with confirmed S-gene,1891,99.49562624,99.95901846
Yorkshire and Humber,04/12/2021,3,0.16,Cases with confirmed SGTF,1891,0.040981535,0.504373761
Yorkshire and Humber,05/12/2021,1936,99.33,Cases with confirmed S-gene,1949,98.82992523,99.62867508
Yorkshire and Humber,05/12/2021,13,0.67,Cases with confirmed SGTF,1949,0.371324924,1.170074774
Yorkshire and Humber,06/12/2021,2857,99.24,Cases with confirmed S-gene,2879,98.82482795,99.50863562
Yorkshire and Humber,06/12/2021,22,0.76,Cases with confirmed SGTF,2879,0.491364385,1.175172054
Yorkshire and Humber,07/12/2021,2574,97.69,Cases with confirmed S-gene,2635,97.01643042,98.21020324
Yorkshire and Humber,07/12/2021,61,2.31,Cases with confirmed SGTF,2635,1.789796759,2.983569577
Yorkshire and Humber,08/12/2021,2613,96.28,Cases with confirmed S-gene,2714,95.47843225,96.9444889
Yorkshire and Humber,08/12/2021,101,3.72,Cases with confirmed SGTF,2714,3.055511095,4.521567747
Yorkshire and Humber,09/12/2021,2513,94.65,Cases with confirmed S-gene,2655,93.70922092,95.46212746
Yorkshire and Humber,09/12/2021,142,5.35,Cases with confirmed SGTF,2655,4.537872535,6.290779078
Yorkshire and Humber,10/12/2021,2051,92.68,Cases with confirmed S-gene,2213,91.49477997,93.71347619
Yorkshire and Humber,10/12/2021,162,7.32,Cases with confirmed SGTF,2213,6.286523806,8.505220033
Yorkshire and Humber,11/12/2021,1838,88.79,Cases with confirmed S-gene,2070,87.33542177,90.10285792
Yorkshire and Humber,11/12/2021,232,11.21,Cases with confirmed SGTF,2070,9.897142081,12.66457823
Yorkshire and Humber,12/12/2021,1763,83.16,Cases with confirmed S-gene,2120,81.48332349,84.71570162
Yorkshire and Humber,12/12/2021,357,16.84,Cases with confirmed SGTF,2120,15.28429838,18.51667651
Yorkshire and Humber,13/12/2021,2434,73.87,Cases with confirmed S-gene,3295,72.32675904,75.35608607
Yorkshire and Humber,13/12/2021,861,26.13,Cases with confirmed SGTF,3295,24.64391393,27.67324096
Yorkshire and Humber,14/12/2021,2202,56.42,Cases with confirmed S-gene,3903,54.84408432,57.97947012
Yorkshire and Humber,14/12/2021,1701,43.58,Cases with confirmed SGTF,3903,42.02052988,45.15591568
Yorkshire and Humber,15/12/2021,2317,47.52,Cases with confirmed S-gene,4876,46.10904388,48.93180718
Yorkshire and Humber,15/12/2021,2559,52.48,Cases with confirmed SGTF,4876,51.06819282,53.89095612
Yorkshire and Humber,16/12/2021,1958,44.59,Cases with confirmed S-gene,4391,43.11501852,46.07692874
Yorkshire and Humber,16/12/2021,2433,55.41,Cases with confirmed SGTF,4391,53.92307126,56.88498148
Yorkshire and Humber,17/12/2021,1488,39.75,Cases with confirmed S-gene,3743,38.18441725,41.34518642
Yorkshire and Humber,17/12/2021,2255,60.25,Cases with confirmed SGTF,3743,58.65481358,61.81558275
Yorkshire and Humber,18/12/2021,1201,35,Cases with confirmed S-gene,3431,33.41151407,36.63107744
Yorkshire and Humber,18/12/2021,2230,65,Cases with confirmed SGTF,3431,63.36892256,66.58848593
Yorkshire and Humber,19/12/2021,968,29.49,Cases with confirmed S-gene,3282,27.94380357,31.0930324
Yorkshire and Humber,19/12/2021,2314,70.51,Cases with confirmed SGTF,3282,68.9069676,72.05619643
Yorkshire and Humber,20/12/2021,508,22.42,Cases with confirmed S-gene,2266,20.72731191,24.20396081
Yorkshire and Humber,20/12/2021,1758,77.58,Cases with confirmed SGTF,2266,75.79603919,79.27268809
